station,valid,lon,lat,tmpf,relh,sped,p01m,vsby
NYC,2019-02-20 20:59,-73.9693,40.7790,30.90,92.18,null,0.25,1.75
NYC,2019-02-20 21:07,-73.9693,40.7790,30.90,92.18,null,0.25,2.00
NYC,2019-02-20 21:40,-73.9693,40.7790,30.90,92.18,null,0.76,1.75
NYC,2019-02-20 21:42,-73.9693,40.7790,30.90,92.18,null,0.76,2.00
NYC,2019-02-20 21:49,-73.9693,40.7790,30.20,92.92,null,1.02,2.00
NYC,2019-02-20 21:51,-73.9693,40.7790,30.90,92.18,null,1.02,2.50
NYC,2019-02-20 22:02,-73.9693,40.7790,30.90,92.18,null,0.25,2.50
NYC,2019-02-20 22:26,-73.9693,40.7790,30.90,96.41,null,0.76,2.50
NYC,2019-02-20 22:42,-73.9693,40.7790,32.00,92.22,null,1.27,3.00
NYC,2019-02-20 22:51,-73.9693,40.7790,32.00,92.22,null,1.52,3.00
NYC,2019-02-20 23:10,-73.9693,40.7790,32.00,92.22,null,T,2.50
NYC,2019-02-20 23:21,-73.9693,40.7790,32.00,95.65,null,0.51,2.00
NYC,2019-02-20 23:29,-73.9693,40.7790,33.10,91.51,null,1.52,1.50
NYC,2019-02-20 23:36,-73.9693,40.7790,33.10,91.51,null,2.29,1.50
NYC,2019-02-20 23:51,-73.9693,40.7790,33.10,91.51,null,4.06,2.00
NYC,2019-02-21 00:22,-73.9693,40.7790,33.10,91.51,null,2.54,3.00
NYC,2019-02-21 00:37,-73.9693,40.7790,33.10,91.51,null,2.54,8.00
NYC,2019-02-21 00:47,-73.9693,40.7790,33.80,86.49,null,2.54,8.00
NYC,2019-02-21 00:51,-73.9693,40.7790,33.10,91.51,null,2.54,8.00
NYC,2019-02-21 01:05,-73.9693,40.7790,33.10,91.51,null,T,10.00
NYC,2019-02-21 01:51,-73.9693,40.7790,33.10,95.67,null,0.25,2.50
NYC,2019-02-21 02:03,-73.9693,40.7790,33.10,95.67,null,0.25,3.00
NYC,2019-02-21 02:11,-73.9693,40.7790,33.10,95.67,null,0.25,2.50
NYC,2019-02-21 02:26,-73.9693,40.7790,33.10,95.67,null,0.51,3.00
NYC,2019-02-21 02:51,-73.9693,40.7790,33.10,95.67,null,0.51,2.50
NYC,2019-02-21 02:59,-73.9693,40.7790,33.10,95.67,null,0.00,3.00
NYC,2019-02-21 03:51,-73.9693,40.7790,34.00,92.29,null,0.00,3.00
NYC,2019-02-21 04:11,-73.9693,40.7790,34.00,92.29,null,0.00,4.00
NYC,2019-02-21 04:43,-73.9693,40.7790,33.10,95.67,null,0.00,2.00
NYC,2019-02-21 04:51,-73.9693,40.7790,33.10,91.51,null,0.00,3.00
NYC,2019-02-21 05:51,-73.9693,40.7790,33.10,95.67,null,0.00,5.00
NYC,2019-02-21 06:46,-73.9693,40.7790,33.80,93.03,null,0.00,6.00
NYC,2019-02-21 06:51,-73.9693,40.7790,34.00,92.29,null,0.00,6.00
NYC,2019-02-21 07:51,-73.9693,40.7790,36.00,89.09,null,0.00,5.00
NYC,2019-02-21 08:11,-73.9693,40.7790,36.00,92.35,null,0.00,5.00
NYC,2019-02-21 08:51,-73.9693,40.7790,37.00,88.78,null,0.00,6.00
NYC,2019-02-21 09:28,-73.9693,40.7790,37.90,85.69,null,0.00,5.00
NYC,2019-02-21 09:51,-73.9693,40.7790,37.90,85.69,null,0.00,6.00
NYC,2019-02-21 10:51,-73.9693,40.7790,41.00,75.94,null,0.00,10.00
NYC,2019-02-21 11:51,-73.9693,40.7790,45.00,68.05,null,0.00,10.00
NYC,2019-02-21 12:51,-73.9693,40.7790,46.90,63.33,null,0.00,10.00
NYC,2019-02-21 13:51,-73.9693,40.7790,46.90,65.63,null,0.00,10.00
NYC,2019-02-21 14:51,-73.9693,40.7790,48.90,58.75,null,0.00,10.00
NYC,2019-02-21 15:51,-73.9693,40.7790,51.10,49.98,null,0.00,10.00
NYC,2019-02-21 16:51,-73.9693,40.7790,51.10,45.73,null,0.00,10.00
NYC,2019-02-21 17:51,-73.9693,40.7790,48.90,51.89,null,0.00,10.00
NYC,2019-02-21 18:51,-73.9693,40.7790,48.90,51.89,null,0.00,10.00
NYC,2019-02-21 19:51,-73.9693,40.7790,48.00,51.34,null,0.00,10.00
NYC,2019-02-21 20:51,-73.9693,40.7790,46.90,51.58,null,0.00,10.00
NYC,2019-02-21 21:51,-73.9693,40.7790,46.90,51.58,null,0.00,10.00
NYC,2019-02-21 22:51,-73.9693,40.7790,46.00,51.03,null,0.00,10.00
NYC,2019-02-21 23:51,-73.9693,40.7790,44.10,48.88,null,0.00,10.00
NYC,2019-02-22 00:51,-73.9693,40.7790,43.00,44.80,null,0.00,10.00
NYC,2019-02-22 01:51,-73.9693,40.7790,41.00,46.19,null,0.00,10.00
NYC,2019-02-22 02:51,-73.9693,40.7790,39.90,50.50,null,0.00,10.00
NYC,2019-02-22 03:51,-73.9693,40.7790,39.90,50.50,null,0.00,10.00
NYC,2019-02-22 04:51,-73.9693,40.7790,39.00,52.30,null,0.00,10.00
NYC,2019-02-22 05:51,-73.9693,40.7790,39.00,49.93,null,0.00,10.00
NYC,2019-02-22 06:51,-73.9693,40.7790,39.00,45.87,null,0.00,10.00
NYC,2019-02-22 07:51,-73.9693,40.7790,39.00,48.06,null,0.00,10.00
NYC,2019-02-22 08:51,-73.9693,40.7790,39.00,48.06,null,0.00,10.00
NYC,2019-02-22 09:51,-73.9693,40.7790,39.90,46.41,null,0.00,10.00
NYC,2019-02-22 10:51,-73.9693,40.7790,42.10,42.62,null,0.00,10.00
NYC,2019-02-22 11:51,-73.9693,40.7790,41.00,44.47,null,0.00,10.00
NYC,2019-02-22 12:51,-73.9693,40.7790,43.00,41.17,null,0.00,10.00
NYC,2019-02-22 13:51,-73.9693,40.7790,43.00,42.77,null,0.00,10.00
NYC,2019-02-22 14:51,-73.9693,40.7790,44.10,41.00,null,0.00,10.00
NYC,2019-02-22 15:51,-73.9693,40.7790,44.10,42.95,null,0.00,10.00
NYC,2019-02-22 16:51,-73.9693,40.7790,43.00,41.17,null,0.00,10.00
NYC,2019-02-22 17:51,-73.9693,40.7790,42.10,42.62,null,0.00,10.00
NYC,2019-02-22 18:51,-73.9693,40.7790,41.00,44.47,null,0.00,10.00
NYC,2019-02-22 19:51,-73.9693,40.7790,39.90,46.41,null,0.00,10.00
NYC,2019-02-22 20:51,-73.9693,40.7790,39.00,48.06,null,0.00,10.00
NYC,2019-02-22 21:51,-73.9693,40.7790,37.90,50.18,null,0.00,10.00
NYC,2019-02-22 22:51,-73.9693,40.7790,37.00,54.01,null,0.00,10.00
NYC,2019-02-22 23:51,-73.9693,40.7790,37.00,54.01,null,0.00,10.00
NYC,2019-02-23 00:51,-73.9693,40.7790,36.00,56.18,null,0.00,10.00
NYC,2019-02-23 01:51,-73.9693,40.7790,35.10,58.22,null,0.00,10.00
NYC,2019-02-23 02:51,-73.9693,40.7790,35.10,58.22,null,0.00,10.00
NYC,2019-02-23 03:51,-73.9693,40.7790,34.00,58.56,null,0.00,10.00
NYC,2019-02-23 04:51,-73.9693,40.7790,34.00,55.88,null,0.00,10.00
NYC,2019-02-23 05:51,-73.9693,40.7790,33.10,57.93,null,0.00,10.00
NYC,2019-02-23 06:51,-73.9693,40.7790,33.10,57.93,null,0.00,10.00
NYC,2019-02-23 07:51,-73.9693,40.7790,34.00,55.88,null,0.00,10.00
NYC,2019-02-23 08:51,-73.9693,40.7790,35.10,51.47,null,0.00,10.00
NYC,2019-02-23 09:51,-73.9693,40.7790,37.00,49.61,null,0.00,10.00
NYC,2019-02-23 10:51,-73.9693,40.7790,37.90,52.13,null,0.00,10.00
NYC,2019-02-23 11:51,-73.9693,40.7790,39.00,49.93,null,0.00,10.00
NYC,2019-02-23 12:51,-73.9693,40.7790,41.00,48.39,null,0.00,10.00
NYC,2019-02-23 13:51,-73.9693,40.7790,41.00,48.39,null,0.00,10.00
NYC,2019-02-23 14:51,-73.9693,40.7790,42.10,50.42,null,0.00,10.00
NYC,2019-02-23 15:51,-73.9693,40.7790,39.90,59.65,null,0.00,10.00
NYC,2019-02-23 16:51,-73.9693,40.7790,39.90,64.49,null,0.00,10.00
NYC,2019-02-23 17:51,-73.9693,40.7790,39.00,69.85,null,0.00,10.00
NYC,2019-02-23 18:35,-73.9693,40.7790,39.00,72.45,null,0.00,10.00
NYC,2019-02-23 18:51,-73.9693,40.7790,39.00,72.45,null,0.00,10.00
NYC,2019-02-23 19:51,-73.9693,40.7790,39.00,69.85,null,0.00,10.00
NYC,2019-02-23 19:58,-73.9693,40.7790,39.00,69.85,null,0.00,10.00
NYC,2019-02-23 20:51,-73.9693,40.7790,39.00,72.45,null,T,10.00
NYC,2019-02-23 21:51,-73.9693,40.7790,39.00,72.45,null,T,10.00
NYC,2019-02-23 22:51,-73.9693,40.7790,37.90,82.66,null,T,8.00
NYC,2019-02-23 23:11,-73.9693,40.7790,37.90,82.66,null,T,6.00
NYC,2019-02-23 23:51,-73.9693,40.7790,37.00,85.64,null,0.25,4.00
NYC,2019-02-24 00:19,-73.9693,40.7790,37.00,88.78,null,0.00,3.00
NYC,2019-02-24 00:26,-73.9693,40.7790,36.00,92.35,null,0.00,3.00
NYC,2019-02-24 00:51,-73.9693,40.7790,36.00,92.35,null,0.00,4.00
NYC,2019-02-24 01:05,-73.9693,40.7790,36.00,92.35,null,T,2.00
NYC,2019-02-24 01:51,-73.9693,40.7790,36.00,96.49,null,0.25,3.00
NYC,2019-02-24 02:02,-73.9693,40.7790,36.00,92.35,null,0.25,3.00
NYC,2019-02-24 02:24,-73.9693,40.7790,36.00,96.49,null,0.25,2.50
NYC,2019-02-24 02:51,-73.9693,40.7790,37.00,92.76,null,0.51,3.00
NYC,2019-02-24 03:10,-73.9693,40.7790,37.00,92.76,null,0.25,2.00
NYC,2019-02-24 03:51,-73.9693,40.7790,37.00,92.76,null,0.76,2.50
NYC,2019-02-24 04:12,-73.9693,40.7790,37.00,92.76,null,0.25,3.00
NYC,2019-02-24 04:51,-73.9693,40.7790,37.00,96.13,null,0.51,3.00
NYC,2019-02-24 05:15,-73.9693,40.7790,37.00,96.13,null,0.51,2.50
NYC,2019-02-24 05:39,-73.9693,40.7790,37.90,92.78,null,1.78,3.00
NYC,2019-02-24 05:51,-73.9693,40.7790,37.90,96.52,null,2.79,2.00
NYC,2019-02-24 06:51,-73.9693,40.7790,39.00,95.78,null,4.57,2.50
NYC,2019-02-24 06:59,-73.9693,40.7790,39.00,95.78,null,0.25,3.00
NYC,2019-02-24 07:16,-73.9693,40.7790,39.90,92.48,null,1.02,2.00
NYC,2019-02-24 07:23,-73.9693,40.7790,39.90,96.55,null,1.27,1.75
NYC,2019-02-24 07:51,-73.9693,40.7790,41.00,92.52,null,3.05,1.75
NYC,2019-02-24 08:05,-73.9693,40.7790,39.90,96.55,null,0.51,2.00
NYC,2019-02-24 08:24,-73.9693,40.7790,39.90,96.55,null,1.27,1.75
NYC,2019-02-24 08:34,-73.9693,40.7790,39.90,96.55,null,1.78,1.75
NYC,2019-02-24 08:40,-73.9693,40.7790,39.90,96.55,null,2.03,2.00
NYC,2019-02-24 08:51,-73.9693,40.7790,39.90,96.55,null,2.03,2.00
NYC,2019-02-24 08:58,-73.9693,40.7790,39.90,96.55,null,T,1.75
NYC,2019-02-24 09:05,-73.9693,40.7790,39.90,96.55,null,0.25,2.50
NYC,2019-02-24 09:43,-73.9693,40.7790,39.90,92.48,null,0.25,3.00
NYC,2019-02-24 09:51,-73.9693,40.7790,39.90,96.55,null,0.25,4.00
NYC,2019-02-24 10:14,-73.9693,40.7790,41.00,95.82,null,0.00,2.50
NYC,2019-02-24 10:35,-73.9693,40.7790,41.00,95.82,null,0.00,3.00
NYC,2019-02-24 10:51,-73.9693,40.7790,42.10,91.84,null,0.00,2.50
NYC,2019-02-24 11:03,-73.9693,40.7790,42.10,95.84,null,0.00,1.25
NYC,2019-02-24 11:51,-73.9693,40.7790,44.10,92.62,null,0.00,2.00
NYC,2019-02-24 12:11,-73.9693,40.7790,44.10,92.62,null,0.00,3.00
NYC,2019-02-24 12:18,-73.9693,40.7790,44.10,92.62,null,0.00,3.00
NYC,2019-02-24 12:29,-73.9693,40.7790,44.10,92.62,null,T,2.50
NYC,2019-02-24 12:51,-73.9693,40.7790,46.00,89.20,null,T,3.00
NYC,2019-02-24 13:51,-73.9693,40.7790,46.90,89.92,null,0.00,4.00
NYC,2019-02-24 14:51,-73.9693,40.7790,46.90,86.21,null,0.00,9.00
NYC,2019-02-24 15:51,-73.9693,40.7790,46.00,86.16,null,0.00,10.00
NYC,2019-02-24 16:51,-73.9693,40.7790,46.00,82.58,null,0.00,10.00
NYC,2019-02-24 17:00,-73.9693,40.7790,46.00,86.16,null,0.00,10.00
NYC,2019-02-24 17:51,-73.9693,40.7790,46.00,82.58,null,0.00,10.00
NYC,2019-02-24 18:31,-73.9693,40.7790,46.40,81.34,null,0.00,10.00
NYC,2019-02-24 18:51,-73.9693,40.7790,46.00,82.58,null,0.00,10.00
NYC,2019-02-24 19:17,-73.9693,40.7790,46.00,79.13,null,0.00,10.00
NYC,2019-02-24 19:51,-73.9693,40.7790,46.90,70.73,null,0.00,10.00
NYC,2019-02-24 20:51,-73.9693,40.7790,46.90,53.50,null,0.00,10.00
NYC,2019-02-24 21:51,-73.9693,40.7790,46.00,47.20,null,0.00,10.00
NYC,2019-02-24 22:51,-73.9693,40.7790,46.00,41.84,null,0.00,10.00
NYC,2019-02-24 23:51,-73.9693,40.7790,44.10,42.95,null,0.00,10.00
NYC,2019-02-25 00:51,-73.9693,40.7790,43.00,37.81,null,0.00,10.00
NYC,2019-02-25 01:51,-73.9693,40.7790,41.00,46.19,null,T,9.00
NYC,2019-02-25 02:51,-73.9693,40.7790,42.10,34.39,null,T,10.00
NYC,2019-02-25 03:51,-73.9693,40.7790,39.90,37.44,null,0.00,10.00
NYC,2019-02-25 04:51,-73.9693,40.7790,39.00,33.86,null,0.00,10.00
NYC,2019-02-25 05:51,-73.9693,40.7790,37.90,40.49,null,0.00,10.00
NYC,2019-02-25 06:51,-73.9693,40.7790,37.00,35.20,null,0.00,10.00
NYC,2019-02-25 07:51,-73.9693,40.7790,36.00,39.99,null,0.00,10.00
NYC,2019-02-25 08:51,-73.9693,40.7790,37.00,36.63,null,0.00,10.00
NYC,2019-02-25 09:51,-73.9693,40.7790,37.00,33.52,null,0.00,10.00
NYC,2019-02-25 10:51,-73.9693,40.7790,37.00,35.20,null,0.00,10.00
NYC,2019-02-25 11:51,-73.9693,40.7790,37.90,31.08,null,0.00,10.00
NYC,2019-02-25 12:51,-73.9693,40.7790,39.90,28.75,null,0.00,10.00
NYC,2019-02-25 13:51,-73.9693,40.7790,39.90,28.75,null,0.00,10.00
NYC,2019-02-25 14:51,-73.9693,40.7790,41.00,30.11,null,0.00,10.00
NYC,2019-02-25 15:51,-73.9693,40.7790,39.90,27.49,null,0.00,10.00
NYC,2019-02-25 16:51,-73.9693,40.7790,39.90,28.75,null,0.00,10.00
NYC,2019-02-25 17:51,-73.9693,40.7790,37.90,26.07,null,0.00,10.00
NYC,2019-02-25 18:51,-73.9693,40.7790,36.00,29.27,null,0.00,10.00
NYC,2019-02-25 19:51,-73.9693,40.7790,33.80,31.66,null,0.00,10.00
NYC,2019-02-25 20:51,-73.9693,40.7790,32.00,32.96,null,0.00,10.00
NYC,2019-02-25 21:51,-73.9693,40.7790,30.00,35.75,null,0.00,10.00
NYC,2019-02-25 22:51,-73.9693,40.7790,28.90,37.39,null,0.00,10.00
NYC,2019-02-25 23:51,-73.9693,40.7790,28.00,36.89,null,0.00,10.00
NYC,2019-02-26 00:51,-73.9693,40.7790,27.00,40.42,null,0.00,10.00
NYC,2019-02-26 01:51,-73.9693,40.7790,27.00,40.42,null,0.00,10.00
NYC,2019-02-26 02:51,-73.9693,40.7790,26.10,43.70,null,0.00,10.00
NYC,2019-02-26 03:51,-73.9693,40.7790,26.10,41.95,null,0.00,10.00
NYC,2019-02-26 04:51,-73.9693,40.7790,26.10,43.70,null,0.00,10.00
NYC,2019-02-26 05:51,-73.9693,40.7790,26.10,43.70,null,0.00,10.00
NYC,2019-02-26 06:51,-73.9693,40.7790,26.10,43.70,null,0.00,10.00
NYC,2019-02-26 07:51,-73.9693,40.7790,26.10,39.90,null,0.00,10.00
NYC,2019-02-26 08:51,-73.9693,40.7790,27.00,36.55,null,0.00,10.00
NYC,2019-02-26 09:51,-73.9693,40.7790,28.90,33.80,null,0.00,10.00
NYC,2019-02-26 10:51,-73.9693,40.7790,30.00,32.32,null,0.00,10.00
NYC,2019-02-26 11:51,-73.9693,40.7790,33.10,29.99,null,0.00,10.00
NYC,2019-02-26 12:51,-73.9693,40.7790,35.10,30.33,null,0.00,10.00
NYC,2019-02-26 13:51,-73.9693,40.7790,36.00,29.27,null,0.00,10.00
NYC,2019-02-26 14:51,-73.9693,40.7790,36.00,30.76,null,0.00,10.00
NYC,2019-02-26 15:51,-73.9693,40.7790,36.00,30.76,null,0.00,10.00
NYC,2019-02-26 16:51,-73.9693,40.7790,35.10,31.88,null,0.00,10.00
NYC,2019-02-26 17:51,-73.9693,40.7790,32.00,37.58,null,0.00,10.00
NYC,2019-02-26 18:51,-73.9693,40.7790,30.90,34.46,null,0.00,10.00
NYC,2019-02-26 19:51,-73.9693,40.7790,28.90,35.55,null,0.00,10.00
NYC,2019-02-26 20:51,-73.9693,40.7790,28.00,36.89,null,0.00,10.00
NYC,2019-02-26 21:51,-73.9693,40.7790,27.00,38.44,null,0.00,10.00
NYC,2019-02-26 22:51,-73.9693,40.7790,26.10,39.90,null,0.00,10.00
NYC,2019-02-26 23:51,-73.9693,40.7790,26.10,37.93,null,0.00,10.00
NYC,2019-02-27 00:51,-73.9693,40.7790,25.00,41.76,null,0.00,10.00
NYC,2019-02-27 01:51,-73.9693,40.7790,24.10,41.23,null,0.00,10.00
NYC,2019-02-27 02:51,-73.9693,40.7790,24.10,41.23,null,0.00,10.00
NYC,2019-02-27 03:51,-73.9693,40.7790,23.00,41.41,null,0.00,10.00
NYC,2019-02-27 04:51,-73.9693,40.7790,24.10,39.55,null,0.00,10.00
NYC,2019-02-27 05:51,-73.9693,40.7790,23.00,39.36,null,0.00,10.00
NYC,2019-02-27 06:51,-73.9693,40.7790,24.10,43.36,null,0.00,10.00
NYC,2019-02-27 07:51,-73.9693,40.7790,25.00,41.76,null,0.00,10.00
NYC,2019-02-27 08:51,-73.9693,40.7790,26.10,41.95,null,0.00,10.00
NYC,2019-02-27 09:51,-73.9693,40.7790,26.10,41.95,null,0.00,10.00
NYC,2019-02-27 10:51,-73.9693,40.7790,26.10,43.70,null,T,9.00
NYC,2019-02-27 11:51,-73.9693,40.7790,28.00,44.23,null,T,10.00
NYC,2019-02-27 12:51,-73.9693,40.7790,28.90,42.63,null,0.00,10.00
NYC,2019-02-27 13:51,-73.9693,40.7790,28.90,48.72,null,0.00,10.00
NYC,2019-02-27 14:51,-73.9693,40.7790,28.90,55.83,null,0.00,10.00
NYC,2019-02-27 15:51,-73.9693,40.7790,28.90,50.70,null,0.00,10.00
NYC,2019-02-27 16:51,-73.9693,40.7790,28.00,52.61,null,0.00,10.00
NYC,2019-02-27 17:51,-73.9693,40.7790,27.00,52.68,null,0.00,10.00
NYC,2019-02-27 18:51,-73.9693,40.7790,27.00,54.82,null,0.00,10.00
NYC,2019-02-27 19:51,-73.9693,40.7790,28.00,57.93,null,0.00,10.00
NYC,2019-02-27 20:41,-73.9693,40.7790,28.90,58.06,null,0.00,10.00
NYC,2019-02-27 20:51,-73.9693,40.7790,28.90,58.06,null,0.00,10.00
NYC,2019-02-27 21:51,-73.9693,40.7790,30.00,63.18,null,0.00,10.00
NYC,2019-02-27 22:51,-73.9693,40.7790,30.00,68.81,null,0.00,10.00
NYC,2019-02-27 23:27,-73.9693,40.7790,30.00,74.87,null,0.00,10.00
NYC,2019-02-27 23:51,-73.9693,40.7790,30.00,74.87,null,0.00,10.00
NYC,2019-02-28 00:51,-73.9693,40.7790,28.00,77.57,null,0.00,10.00
NYC,2019-02-28 01:51,-73.9693,40.7790,28.00,81.25,null,T,5.00
NYC,2019-02-28 02:10,-73.9693,40.7790,28.00,85.08,null,0.25,2.00
NYC,2019-02-28 02:19,-73.9693,40.7790,28.00,88.33,null,0.25,1.50
NYC,2019-02-28 02:32,-73.9693,40.7790,28.00,88.33,null,0.51,0.75
NYC,2019-02-28 02:48,-73.9693,40.7790,28.40,86.18,null,0.51,1.25
NYC,2019-02-28 02:51,-73.9693,40.7790,28.00,88.33,null,0.51,1.25
NYC,2019-02-28 03:03,-73.9693,40.7790,28.00,88.33,null,T,1.50
NYC,2019-02-28 03:14,-73.9693,40.7790,28.00,92.46,null,T,2.50
NYC,2019-02-28 03:18,-73.9693,40.7790,28.00,92.46,null,T,3.00
NYC,2019-02-28 03:37,-73.9693,40.7790,28.00,88.33,null,0.25,3.00
NYC,2019-02-28 03:46,-73.9693,40.7790,28.40,86.18,null,0.25,3.00
NYC,2019-02-28 03:51,-73.9693,40.7790,28.00,88.33,null,0.25,3.00
NYC,2019-02-28 04:32,-73.9693,40.7790,28.90,85.14,null,T,9.00
NYC,2019-02-28 04:47,-73.9693,40.7790,28.40,86.18,null,T,9.00
NYC,2019-02-28 04:51,-73.9693,40.7790,28.90,85.14,null,T,10.00
NYC,2019-02-28 05:30,-73.9693,40.7790,28.90,85.14,null,0.00,10.00
NYC,2019-02-28 05:40,-73.9693,40.7790,28.00,88.33,null,0.00,10.00
NYC,2019-02-28 05:51,-73.9693,40.7790,28.00,88.33,null,0.00,10.00
NYC,2019-02-28 06:28,-73.9693,40.7790,28.00,85.08,null,0.00,10.00
NYC,2019-02-28 06:51,-73.9693,40.7790,28.00,81.25,null,0.00,10.00
NYC,2019-02-28 07:10,-73.9693,40.7790,28.00,81.25,null,0.00,10.00
NYC,2019-02-28 07:51,-73.9693,40.7790,28.00,68.57,null,0.00,10.00
NYC,2019-02-28 08:51,-73.9693,40.7790,30.00,53.38,null,0.00,10.00
NYC,2019-02-28 09:51,-73.9693,40.7790,30.00,50.88,null,0.00,10.00
NYC,2019-02-28 10:51,-73.9693,40.7790,30.90,46.74,null,0.00,10.00
NYC,2019-02-28 11:51,-73.9693,40.7790,34.00,41.26,null,0.00,10.00
NYC,2019-02-28 12:51,-73.9693,40.7790,36.00,41.96,null,0.00,10.00
NYC,2019-02-28 13:51,-73.9693,40.7790,36.00,43.64,null,0.00,10.00
NYC,2019-02-28 14:51,-73.9693,40.7790,36.00,38.10,null,0.00,10.00
NYC,2019-02-28 15:51,-73.9693,40.7790,36.00,36.62,null,0.00,10.00
NYC,2019-02-28 16:51,-73.9693,40.7790,35.10,37.95,null,0.00,10.00
NYC,2019-02-28 17:51,-73.9693,40.7790,33.10,39.14,null,0.00,10.00
NYC,2019-02-28 18:51,-73.9693,40.7790,33.10,35.96,null,0.00,10.00
NYC,2019-02-28 19:51,-73.9693,40.7790,32.00,39.31,null,0.00,10.00
NYC,2019-02-28 20:51,-73.9693,40.7790,32.00,39.31,null,0.00,10.00
NYC,2019-02-28 21:51,-73.9693,40.7790,30.90,39.29,null,0.00,10.00
NYC,2019-02-28 22:51,-73.9693,40.7790,30.90,32.78,null,0.00,10.00
NYC,2019-02-28 23:51,-73.9693,40.7790,30.00,39.14,null,0.00,10.00
NYC,2019-03-01 00:51,-73.9693,40.7790,30.00,44.37,null,0.00,10.00
NYC,2019-03-01 01:51,-73.9693,40.7790,30.00,50.88,null,0.00,10.00
NYC,2019-03-01 02:51,-73.9693,40.7790,30.00,53.38,null,0.00,10.00
NYC,2019-03-01 03:51,-73.9693,40.7790,30.00,55.52,null,0.00,10.00
NYC,2019-03-01 04:48,-73.9693,40.7790,28.40,68.61,null,T,1.75
NYC,2019-03-01 04:51,-73.9693,40.7790,28.90,68.67,null,T,1.25
NYC,2019-03-01 04:56,-73.9693,40.7790,28.00,77.57,null,T,0.75
NYC,2019-03-01 05:05,-73.9693,40.7790,27.00,84.66,null,0.51,0.25
NYC,2019-03-01 05:13,-73.9693,40.7790,27.00,84.66,null,1.02,0.25
NYC,2019-03-01 05:51,-73.9693,40.7790,26.10,87.87,null,1.78,0.75
NYC,2019-03-01 06:01,-73.9693,40.7790,26.10,87.87,null,0.25,1.00
NYC,2019-03-01 06:51,-73.9693,40.7790,27.00,88.65,null,0.76,1.25
NYC,2019-03-01 07:14,-73.9693,40.7790,27.00,88.65,null,T,0.75
NYC,2019-03-01 07:23,-73.9693,40.7790,28.00,85.08,null,0.25,1.25
NYC,2019-03-01 07:42,-73.9693,40.7790,28.00,85.08,null,0.25,2.00
NYC,2019-03-01 07:51,-73.9693,40.7790,28.00,85.08,null,0.25,1.50
NYC,2019-03-01 08:08,-73.9693,40.7790,28.00,88.33,null,T,1.50
NYC,2019-03-01 08:25,-73.9693,40.7790,28.00,85.08,null,T,2.00
NYC,2019-03-01 08:51,-73.9693,40.7790,28.90,82.00,null,T,2.00
NYC,2019-03-01 09:24,-73.9693,40.7790,28.90,85.14,null,T,3.00
NYC,2019-03-01 09:51,-73.9693,40.7790,28.90,82.00,null,T,5.00
NYC,2019-03-01 10:51,-73.9693,40.7790,30.00,81.40,null,0.00,9.00
NYC,2019-03-01 11:51,-73.9693,40.7790,30.90,78.48,null,0.00,9.00
NYC,2019-03-01 12:28,-73.9693,40.7790,33.10,75.18,null,0.00,10.00
NYC,2019-03-01 12:51,-73.9693,40.7790,33.10,75.18,null,0.00,10.00
NYC,2019-03-01 13:51,-73.9693,40.7790,34.00,75.26,null,0.00,9.00
NYC,2019-03-01 14:09,-73.9693,40.7790,34.00,75.26,null,0.00,9.00
NYC,2019-03-01 14:34,-73.9693,40.7790,34.00,75.26,null,0.00,9.00
NYC,2019-03-01 14:51,-73.9693,40.7790,34.00,75.26,null,0.00,9.00
NYC,2019-03-01 15:51,-73.9693,40.7790,34.00,75.26,null,0.00,10.00
NYC,2019-03-01 16:51,-73.9693,40.7790,33.10,78.03,null,0.00,10.00
NYC,2019-03-01 17:51,-73.9693,40.7790,33.10,81.30,null,0.00,10.00
NYC,2019-03-01 18:49,-73.9693,40.7790,33.80,74.63,null,0.00,10.00
NYC,2019-03-01 18:51,-73.9693,40.7790,33.10,78.03,null,0.00,10.00
NYC,2019-03-01 19:51,-73.9693,40.7790,34.00,78.43,null,0.00,10.00
NYC,2019-03-01 20:51,-73.9693,40.7790,34.00,78.43,null,0.00,10.00
NYC,2019-03-01 21:21,-73.9693,40.7790,34.00,75.26,null,0.00,10.00
NYC,2019-03-01 21:51,-73.9693,40.7790,34.00,75.26,null,0.00,10.00
NYC,2019-03-01 22:51,-73.9693,40.7790,33.10,75.18,null,0.00,10.00
NYC,2019-03-01 23:40,-73.9693,40.7790,33.10,81.30,null,0.00,6.00
NYC,2019-03-01 23:51,-73.9693,40.7790,33.10,81.30,null,0.00,5.00
NYC,2019-03-02 00:24,-73.9693,40.7790,33.10,88.23,null,0.00,6.00
NYC,2019-03-02 00:51,-73.9693,40.7790,33.10,88.23,null,0.25,4.00
NYC,2019-03-02 01:35,-73.9693,40.7790,33.10,88.23,null,1.02,1.75
NYC,2019-03-02 01:51,-73.9693,40.7790,32.00,92.22,null,1.52,1.00
NYC,2019-03-02 02:13,-73.9693,40.7790,32.00,92.22,null,0.76,0.75
NYC,2019-03-02 02:26,-73.9693,40.7790,32.00,92.22,null,1.02,1.00
NYC,2019-03-02 02:43,-73.9693,40.7790,32.00,92.22,null,1.52,0.75
NYC,2019-03-02 02:51,-73.9693,40.7790,32.00,92.22,null,1.78,0.75
NYC,2019-03-02 03:51,-73.9693,40.7790,32.00,92.22,null,3.05,0.50
